point_id,site_id,sign_id,site_description,total_words,korean_in_hangul,korean_in_roman,english_in_hangul,english_in_roman,no_loan,type_loan,word_loan,no_loan_2,type_loan_2,words_loan_2,no_loan_3,type_loan_3,words_loan_3,kor_loan,kor_hier,kor_check,kor_size,eng_hier,eng_check,eng_size,other_hier,other_check,other_size,chinese,japanese,span,fren,arabic,viet,thai,russian
70,651,,6,7,3,,,3,1,1,rheumatism,,,,,,,,10,1,2,20,1,3,FALSE,0,,,,,,,,,
70,652,,7,5,1,,,2,2,1,"e, dream",,,,,,,,10,1,1,20,1,3,FALSE,0,,,,,,,,,
70,653,,8,4,2,1,,1,,,,,,,,,,,10,1,1,20,1,3,FALSE,0,,,,,,,,,
70,652,,7,5,1,,,2,2,1,"e, dream",,,,,,,,10,1,1,20,1,3,FALSE,0,,,,,,,,,
70,654,,1,3,2,1,,,,,,,,,,,,,10,1,1,20,1,4,FALSE,0,,,,,,,,,
70,655,,,7,3,1,,3,,,,,,,,,,,10,1,1,20,1,4,FALSE,0,,,,,,,,,
70,651,,6,7,3,,,3,1,1,rheumatism,,,,,,,,10,1,2,20,1,3,FALSE,0,,,,,,,,,
70,657,,,5,1,,2,2,,,,,,,,,,,10,1,2,20,1,2,FALSE,0,,,,,,,,,
70,658,,,4,3,,,1,,,,,,,,,,,10,1,1,20,1,2,FALSE,0,,,,,,,,,
70,659,,elim,6,2,,1,3,,,,,,,,,,,10,1,1,20,1,4,FALSE,0,,,,,,,,,
70,660,,,6,3,1,,2,,,,,,,,,,,10,1,1,20,1,4,FALSE,0,,,,,,,,,
70,661,,,3,2,1,,,,,,,,,,,,,10,1,1,20,1,4,FALSE,0,,,,,,,,,
70,662,,,6,3,,,3,,,,,,,,,,,10,1,1,20,1,4,FALSE,0,,,,,,,,,
70,663,,,2,2,,,,,,,,,,,,,,FALSE,1,1,FALSE,0,,FALSE,0,,,,,,,,,
70,664,,,5,2,,,2,1,2,healing,,,,,,,,10,1,1,20,1,4,FALSE,0,,,,,,,,,
70,647,,2,6,4,1,,1,,,,,,,,,,,10,1,1,20,1,4,FALSE,0,,,,,,,,,
70,649,,4,4,3,,,1,,,,,,,,,,,10,1,1,20,1,4,FALSE,0,,,,,,,,,
70,665,,,11,4,,,3,4,1,"airjet, clinic, clinic, beauty",,,,,,,,20,1,3,10,1,1,FALSE,0,,,,,,,,,
70,666,,saenuri,5,3,1,,1,,,,,,,,,,,10,1,1,20,1,2,FALSE,0,,,,,,,,,
70,667,,,3,,,1,,2,1,"dental, group",,,,,,,,FALSE,1,,FALSE,0,,FALSE,0,,,,,,,,,
70,668,,nara plaza,2,,1,,1,,,,,,,,,,,FALSE,0,,FALSE,1,1,FALSE,0,,,,,,,,,
70,656,,paul,2,2,,,,,,,,,,,,,,FALSE,1,1,FALSE,0,,FALSE,0,,,,,,,,,
70,656,,,3,,,,3,,,,,,,,,,,FALSE,0,,FALSE,1,2,FALSE,0,,,,,,,,,
70,647,,2,6,4,1,,1,,,,,,,,,,,10,1,1,20,1,4,FALSE,0,,,,,,,,,
70,646,,,2,2,,,,,,,,,,,,,,FALSE,1,1,FALSE,0,,FALSE,0,,,,,,,,,
70,647,,,2,2,,,,,,,,,,,,,,FALSE,1,1,FALSE,0,,FALSE,0,,,,,,,,,
70,648,,,2,2,,,,,,,,,,,,,,FALSE,1,1,FALSE,0,,FALSE,0,,,,,,,,,
70,649,,,3,3,,,,,,,,,,,,,,FALSE,1,1,FALSE,0,,FALSE,0,,,,,,,,,
70,650,,,3,3,,,,,,,,,,,,,,FALSE,1,1,FALSE,0,,FALSE,0,,,,,,,,,
70,651,,,3,,1,,2,,,,,,,,,,,FALSE,0,,FALSE,1,1,FALSE,0,,,,,,,,,
70,652,,,2,2,,,,,,,,,,,,,,FALSE,1,1,FALSE,0,,FALSE,0,,,,,,,,,
70,653,,,6,,,1,3,2,1,"dental, group",,,,,,,,20,1,2,10,1,2,FALSE,0,,,,,,,,,
70,649,,,5,3,2,,,,,,,,,,,,,10,1,2,20,1,4,FALSE,0,,,,,,,,,
70,654,,,4,4,,,,,,,,,,,,,,FALSE,1,1,FALSE,0,,FALSE,0,,,,,,,,,
70,655,,,3,3,,,,,,,,,,,,,,FALSE,1,1,FALSE,0,,FALSE,0,,,,,,,,,
70,647,,,4,4,,,,,,,,,,,,,,FALSE,1,1,FALSE,0,,FALSE,0,,,,,,,,,
70,657,,,3,3,,,,,,,,,,,,,,FALSE,1,1,FALSE,0,,FALSE,0,,,,,,,,,
70,658,,,2,2,,,,,,,,,,,,,,FALSE,1,1,FALSE,0,,FALSE,0,,,,,,,,,
70,659,,,3,3,,,,,,,,,,,,,,FALSE,1,1,FALSE,0,,FALSE,0,,,,,,,,,
70,660,,,3,3,,,,,,,,,,,,,,FALSE,1,1,FALSE,0,,FALSE,0,,,,,,,,,
70,661,,,3,2,,,,1,2,healing,,,,,,,,FALSE,1,1,FALSE,0,,FALSE,0,,,,,,,,,
70,662,,,3,,,,3,,,,,,,,,,,FALSE,0,,FALSE,1,2,FALSE,0,,,,,,,,,
70,663,,,3,,,1,1,1,1,center,,,,,,,,10,1,1,20,1,1,FALSE,0,,,,,,,,,
70,664,,,2,2,,,,,,,,,,,,,,FALSE,1,1,FALSE,0,,FALSE,0,,,,,,,,,
70,665,,,3,2,,1,,,,,,,,,,,,FALSE,1,1,FALSE,0,,FALSE,0,,,,,,,,,
70,669,,,2,1,,,,1,1,chain,,,,,,,,FALSE,1,1,FALSE,0,,FALSE,0,,,,,,,,,
70,670,,,2,1,,,,1,1,chain,,,,,,,,FALSE,1,3,FALSE,0,,FALSE,0,,,,,,,,,
70,670,,,2,,,,2,,,,,,,,,,,FALSE,0,,FALSE,1,2,FALSE,0,,,,,,,,,
70,670,,,4,1,,,2,1,1,chain,,,,,,,,10,1,3,20,1,3,FALSE,0,,,,,,,,,
70,670,,,3,2,,,,1,1,chain,,,,,,,,FALSE,1,3,FALSE,0,,FALSE,0,,,,,,,,,
70,670,,,2,,1,,1,,,,,,,,,,,FALSE,0,,FALSE,1,3,FALSE,0,,,,,,,,,
70,670,,,9,9,,,,,,,,,,,,,,FALSE,1,4,FALSE,0,,FALSE,0,,,,,,,,,
70,670,,,6,6,,,,,,,,,,,,,,FALSE,1,4,FALSE,0,,FALSE,0,,,,,,,,,
70,670,,,2,,1,,1,,,,,,,,,,,FALSE,0,,FALSE,1,4,FALSE,0,,,,,,,,,
70,670,,,5,,1,,4,,,,,,,,,,,FALSE,0,,FALSE,1,4,FALSE,0,,,,,,,,,
70,670,,,7,7,,,,,,,,,,,,,,FALSE,1,4,FALSE,0,,FALSE,0,,,,,,,,,
70,670,,,6,6,,,,,,,,,,,,,,FALSE,1,4,FALSE,0,,FALSE,0,,,,,,,,,
70,670,,,4,4,,,,,,,,,,,,,,FALSE,1,4,FALSE,0,,FALSE,0,,,,,,,,,
70,670,,,1,1,,,,,,,,,,,,,,FALSE,1,3,FALSE,0,,FALSE,0,,,,,,,,,
70,670,,,4,2,2,,,,,,,,,,,,,10,1,3,20,1,4,FALSE,0,,,,,,,,,
70,670,,,9,9,,,,,,,,,,,,,,FALSE,1,4,FALSE,0,,FALSE,0,,,,,,,,,
70,670,,,3,3,,,,,,,,,,,,,,FALSE,1,4,FALSE,0,,FALSE,0,,,,,,,,,
70,672,,,4,2,,,1,1,1,chicken,,,,,,,,10,1,2,20,1,2,FALSE,0,,,,,,,,,
70,671,,glacier,2,,,,2,,,,,,,,,,,FALSE,0,,FALSE,1,2,FALSE,0,,,,,,,,,
70,672,,neon,3,3,,,,,,,,,,,,,,FALSE,1,2,FALSE,0,,FALSE,0,,,,,,,,,
70,673,,cosmetics,4,,4,,,,,,,,,,,,,FALSE,0,,FALSE,1,3,FALSE,0,,,,,,,,,
70,673,,,4,,4,,,,,,,,,,,,,FALSE,0,,FALSE,1,3,FALSE,0,,,,,,,,,
70,673,,,1,,1,,,,,,,,,,,,,FALSE,0,,FALSE,1,1,FALSE,0,,,,,,,,,
70,673,,,1,,1,,,,,,,,,,,,,FALSE,0,,FALSE,1,1,FALSE,0,,,,,,,,,
70,673,,,4,,,,4,,,,,,,,,,,FALSE,0,,FALSE,1,4,FALSE,0,,,,,,,,,
70,673,,,1,,1,,,,,,,,,,,,,FALSE,0,,FALSE,1,4,FALSE,0,,,,,,,,,
70,673,,,1,,1,,,,,,,,,,,,,FALSE,0,,FALSE,1,4,FALSE,0,,,,,,,,,
70,674,,,2,,,,2,,,,,,,,,,,FALSE,0,,FALSE,1,4,FALSE,0,,,,,,,,,
70,674,,tous les jours,3,,,,,,,,,,,,,,,FALSE,0,,FALSE,0,,FALSE,1,1,,,,3,,,,
70,674,,,3,,,,3,,,,,,,,,,,FALSE,0,,FALSE,1,4,FALSE,0,,,,,,,,,
70,644,,lee's,5,3,,,2,,,,,,,,,,,10,1,3,20,1,4,FALSE,0,,,,,,,,,
70,644,,lee's,0,,,,,,,,,,,,,,,FALSE,0,,FALSE,0,,FALSE,0,,,,,,,,,
70,644,,,5,1,,1,3,,,,,,,,,,,10,1,1,20,1,3,FALSE,0,,,,,,,,,
70,675,,bibigo,2,1,,,,1,1,go,,,,,,,,FALSE,1,1,FALSE,0,,FALSE,0,,,,,,,,,
70,675,,,3,2,,,,1,1,go,,,,,,,,FALSE,1,1,FALSE,0,,FALSE,0,,,,,,,,,
70,675,,,1,,1,,,,,,,,,,,,,FALSE,0,,FALSE,1,1,FALSE,0,,,,,,,,,
70,675,,,4,4,,,,,,,,,,,,,,FALSE,1,2,FALSE,0,,FALSE,0,,,,,,,,,
70,676,,,4,,,,4,,,,,,,,,,,FALSE,0,,FALSE,1,4,FALSE,0,,,,,,,,,
70,676,,,3,,,,3,,,,,,,,,,,FALSE,0,,FALSE,1,2,FALSE,0,,,,,,,,,
70,677,,,2,1,,,,1,1,cut,,,,,,,,FALSE,1,3,FALSE,0,,FALSE,0,,,,,,,,,
70,678,,,1,,,,,1,5,perma,,,,,,,,FALSE,1,4,FALSE,0,,FALSE,0,,,,,,,,,
70,678,,,2,,,,,2,2,"coating, magic",,,,,,,,FALSE,1,4,FALSE,0,,FALSE,0,,,,,,,,,
70,678,,,2,,,,,2,1,"coating, organic",,,,,,,,FALSE,1,4,FALSE,0,,FALSE,0,,,,,,,,,
70,678,,,1,1,,,,,,,,,,,,,,FALSE,1,2,FALSE,0,,FALSE,0,,,,,,,,,
70,678,1,palace beauty,16,5,,,6,,,,,,,,,,,20,1,3,30,1,4,10,1,3,5,,,,,,,
70,678,1,,20,,,,,,,,,,,,,,,FALSE,0,,FALSE,0,,FALSE,1,4,20,,,,,,,
70,678,,,2,1,,,,1,1,card,,,,,,,,FALSE,1,4,FALSE,0,,FALSE,0,,,,,,,,,
70,678,,,3,1,,,2,,,,,,,,,,,10,1,3,20,1,4,FALSE,0,,,,,,,,,
70,678,,,3,2,,,,1,1,massage,,,,,,,,FALSE,1,2,FALSE,0,,FALSE,0,,,,,,,,,
70,678,,,2,,,,2,,,,,,,,,,,FALSE,0,,FALSE,1,1,FALSE,0,,,,,,,,,
70,678,,,3,1,,,1,1,1,aroma,,,,,,,,10,1,3,20,1,3,FALSE,0,,,,,,,,,
70,678,,,17,11,,,4,2,1,"collagen, aesthetician",,,,,,,,10,1,2,20,1,2,FALSE,0,,,,,,,,,
70,678,,,2,,,,2,,,,,,,,,,,FALSE,0,,FALSE,1,3,FALSE,0,,,,,,,,,
70,678,,,9,,1,,8,,,,,,,,,,,FALSE,0,,FALSE,1,4,FALSE,0,,,,,,,,,
70,678,,,2,,,,2,,,,,,,,,,,FALSE,0,,FALSE,1,4,FALSE,0,,,,,,,,,
70,679,,stop,1,,,,1,,,,,,,,,,,FALSE,0,,FALSE,1,5,FALSE,0,,,,,,,,,
70,680,,,5,,,,5,,,,,,,,,,,FALSE,0,,FALSE,1,5,FALSE,0,,,,,,,,,
70,681,,parking sign,21,7,1,,11,2,1,"shopping cart, market",,,,,,,,10,1,3,20,1,4,FALSE,0,,,,,,,,,
70,682,,,2,2,,,,,,,,,,,,,,FALSE,1,4,FALSE,0,,FALSE,0,,,,,,,,,
70,682,,,2,2,,,,,,,,,,,,,,FALSE,1,4,FALSE,0,,FALSE,0,,,,,,,,,
70,683,,,7,,,,7,,,,,,,,,,,FALSE,0,,FALSE,1,1,FALSE,0,,,,,,,,,
70,684,,,8,,,,8,,,,,,,,,,,FALSE,0,,FALSE,1,2,FALSE,0,,,,,,,,,
70,685,,bamboo salt,5,2,,,3,,,,,,,,,,,20,1,3,10,1,3,FALSE,0,,,,,,,,,
70,685,,,4,4,,,,,,,,,,,,,,FALSE,1,4,FALSE,0,,FALSE,0,,,,,,,,,
70,685,,,11,11,,,,,,,,,,,,,,FALSE,1,4,FALSE,0,,FALSE,0,,,,,,,,,
70,685,,,6,5,,,,1,3,pibu trouble,,,,,,,,FALSE,1,4,FALSE,0,,FALSE,0,,,,,,,,,
70,685,,,6,6,,,,,,,,,,,,,,FALSE,1,4,FALSE,0,,FALSE,0,,,,,,,,,
70,686,,hair by choon hee,4,1,1,,2,,,,,,,,,,,20,1,2,10,1,1,FALSE,0,,,,,,,,,
70,686,,,5,,,,5,,,,,,,,,,,FALSE,0,,FALSE,1,2,FALSE,0,,,,,,,,,
70,686,,hair by choon hee,4,1,1,,2,,,,,,,,,,,20,1,4,10,1,4,FALSE,0,,,,,,,,,
70,687,,aladdin,2,,,,1,1,1,aladdin,,,,,,,,10,1,1,20,1,1,FALSE,0,,,,,,,,,
70,688,,hanyak,7,7,,,,,,,,,,,,,,FALSE,1,3,FALSE,0,,FALSE,0,,,,,,,,,
70,688,,,1,1,,,,,,,,,,,,,,FALSE,1,1,FALSE,0,,FALSE,0,,,,,,,,,
70,688,,,1,1,,,,,,,,,,,,,,FALSE,1,3,FALSE,0,,FALSE,0,,,,,,,,,
70,689,,jjigae,7,7,,,,,,,,,,,,,,FALSE,1,2,FALSE,0,,FALSE,0,,,,,,,,,
70,689,,,3,3,,,,,,,,,,,,,,FALSE,1,1,FALSE,0,,FALSE,0,,,,,,,,,
70,689,,,2,2,,,,,,,,,,,,,,FALSE,1,2,FALSE,0,,FALSE,0,,,,,,,,,
70,689,,,6,6,,,,,,,,,,,,,,FALSE,1,2,FALSE,0,,FALSE,0,,,,,,,,,
70,689,,,21,21,,,,,,,,,,,,,,FALSE,1,4,FALSE,0,,FALSE,0,,,,,,,,,
70,689,,,2,,,,,2,1,"lunch, special",,,,,,,,FALSE,1,4,FALSE,0,,FALSE,0,,,,,,,,,
70,685,,bamboo salt,5,2,,,3,,,,,,,,,,,20,1,3,10,1,2,FALSE,0,,,,,,,,,
70,686,,hair by choon hee,4,1,1,,2,,,,,,,,,,,20,1,3,10,1,1,FALSE,0,,,,,,,,,
70,687,,aladdin,2,,,,2,,,,,,,,,,,FALSE,0,,FALSE,1,2,FALSE,0,,,,,,,,,
70,685,,bamboo salt,5,5,,,,,,,,,,,,,,FALSE,1,2,FALSE,0,,FALSE,0,,,,,,,,,
70,688,,hanyak,5,2,1,,2,,,,,,,,,,,10,1,2,20,1,3,FALSE,0,,,,,,,,,
70,685,,,5,4,,,,1,1,smart,,,,,,,,FALSE,1,3,FALSE,0,,FALSE,0,,,,,,,,,
70,685,,,6,6,,,,,,,,,,,,,,FALSE,1,2,FALSE,0,,FALSE,0,,,,,,,,,
70,689,,,3,3,,,,,,,,,,,,,,FALSE,1,1,FALSE,0,,FALSE,0,,,,,,,,,
71,690,,kfc,1,,,,1,,,,,,,,,,,FALSE,0,,FALSE,1,1,FALSE,0,,,,,,,,,
71,690,,kfc,1,,,,1,,,,,,,,,,,FALSE,0,,FALSE,1,1,FALSE,0,,,,,,,,,
71,690,,kfc,1,,,,1,,,,,,,,,,,FALSE,0,,FALSE,1,2,FALSE,0,,,,,,,,,
71,690,,kfc,2,,,,2,,,,,,,,,,,FALSE,0,,FALSE,1,2,FALSE,0,,,,,,,,,
71,691,,car accident,4,,,,4,,,,,,,,,,,FALSE,0,,FALSE,1,2,FALSE,0,,,,,,,,,
71,692,,surawon,1,,1,,,,,,,,,,,,,FALSE,0,,FALSE,1,1,FALSE,0,,,,,,,,,
71,693,,kia,6,,2,,4,,,,,,,,,,,FALSE,0,,FALSE,1,1,FALSE,0,,,,,,,,,
71,694,,drum,2,,,,2,,,,,,,,,,,FALSE,0,,FALSE,1,1,FALSE,0,,,,,,,,,
71,695,,hertz,1,,,,1,,,,,,,,,,,FALSE,0,,FALSE,1,1,FALSE,0,,,,,,,,,
71,696,,golf,1,,,,1,,,,,,,,,,,FALSE,0,,FALSE,1,1,FALSE,0,,,,,,,,,
71,697,,john's,2,1,,1,,,,,,,,,,,,FALSE,1,1,FALSE,0,,FALSE,0,,,,,,,,,
71,698,,hunters movie,1,,,,1,,,,,,,,,,,FALSE,0,,FALSE,1,1,FALSE,0,,,,,,,,,
71,699,,amy lee,4,,,,4,,,,,,,,,,,FALSE,0,,FALSE,1,1,FALSE,0,,,,,,,,,
71,700,,leasing,8,,4,,4,,,,,,,,,,,FALSE,0,,FALSE,1,2,FALSE,0,,,,,,,,,
71,700,,,0,,,,,,,,,,,,,,,FALSE,0,,FALSE,0,,FALSE,0,,,,,,,,,
71,701,,ip,4,,,,4,,,,,,,,,,,FALSE,0,,FALSE,1,3,FALSE,0,,,,,,,,,
71,702,,advertise here,2,,,,2,,,,,,,,,,,FALSE,0,,FALSE,1,2,FALSE,0,,,,,,,,,
71,703,,counseling,2,1,,,,1,1,counseling,,,,,,,,FALSE,1,2,FALSE,0,,FALSE,0,,,,,,,,,
71,704,,auto,2,,,,,2,1,"body, tire",,,,,,,,FALSE,1,1,FALSE,0,,FALSE,0,,,,,,,,,
71,704,1,,2,,,,,2,1,"body, tire",,,,,,,,FALSE,1,,FALSE,0,,FALSE,0,,,,,,,,,
71,704,1,,7,2,1,,2,2,1,tire,,,,,,,,20,1,2,10,1,1,FALSE,0,,,,,,,,,
71,692,,,2,,,,2,,,,,,,,,,,FALSE,0,,FALSE,1,3,FALSE,0,,,,,,,,,
71,692,,,10,9,,,,,,,,,,,,,,10,1,3,FALSE,0,,20,1,3,1,,,,,,,
71,692,,,2,1,1,,,,,,,,,,,,,10,1,1,20,1,2,FALSE,0,,,,,,,,,
71,692,,,6,2,1,,2,,,,,,,,,,,20,1,2,10,1,2,30,1,2,1,,,,,,,
71,705,,,2,2,,,,,,,,,,,,,,FALSE,1,2,FALSE,0,,FALSE,0,,,,,,,,,
71,706,,,2,2,,,,,,,,,,,,,,FALSE,1,1,FALSE,0,,FALSE,0,,,,,,,,,
72,707,,radio,5,2,,,3,,,,,,,,,,,10,1,1,20,1,2,FALSE,0,,,,,,,,,
72,708,,plaza,2,,1,,1,,,,,,,,,,,FALSE,0,,FALSE,1,1,FALSE,0,,,,,,,,,
72,708,,,4,,,,4,,,,,,,,,,,FALSE,0,,FALSE,1,2,FALSE,0,,,,,,,,,
72,709,,happy bus,2,,,,2,,,,,,,,,,,FALSE,0,,FALSE,1,2,FALSE,0,,,,,,,,,
72,710,,,1,1,,,,,,,,,,,,,,FALSE,1,2,FALSE,0,,FALSE,0,,,,,,,,,
74,711,,,1,1,,,,,,,,,,,,,,FALSE,1,3,FALSE,0,,FALSE,0,,,,,,,,,
74,711,,seolleongtang,2,2,,,,,,,,,,,,,,FALSE,1,1,FALSE,0,,FALSE,0,,,,,,,,,
74,711,,,1,,,,1,,,,,,,,,,,FALSE,0,,FALSE,1,2,FALSE,0,,,,,,,,,
74,711,,,5,5,,,,,,,,,,,,,,FALSE,1,3,FALSE,0,,FALSE,0,,,,,,,,,
74,712,,manmi,3,1,1,,1,,,,,,,,,,,10,1,2,20,1,4,FALSE,0,,,,,,,,,
74,711,,,2,2,,,,,,,,,,,,,,FALSE,1,1,FALSE,0,,FALSE,0,,,,,,,,,
74,712,,,3,1,1,,1,,,,,,,,,,,10,1,1,20,1,3,FALSE,0,,,,,,,,,
74,713,,galbi,4,2,,,2,,,,,,,,,,,10,1,1,20,1,3,FALSE,0,,,,,,,,,
74,713,1,,5,5,,,,,,,,,,,,,,FALSE,1,1,FALSE,0,,FALSE,0,,,,,,,,,
74,713,1,,2,2,,,,,,,,,,,,,,FALSE,1,3,FALSE,0,,FALSE,0,,,,,,,,,
74,713,,,6,6,,,,,,,,,,,,,,FALSE,1,4,FALSE,0,,FALSE,0,,,,,,,,,
74,713,,kkini,4,1,1,,2,,,,,,,,,,,20,1,1,10,1,1,FALSE,0,,,,,,,,,
74,713,,kkini,2,1,1,,,,,,,,,,,,,20,1,3,10,1,3,FALSE,0,,,,,,,,,
74,713,,,7,2,,,4,,,,,,,,,,,10,1,3,20,1,3,30,1,3,1,,,,,,,
74,714,1,,6,3,,,2,1,1,special,,,,,,,,10,1,3,20,1,4,FALSE,0,,,,,,,,,
74,714,1,,12,12,,,,,,,,,,,,,,FALSE,1,4,FALSE,0,,FALSE,0,,,,,,,,,
74,714,,,3,3,,,,,,,,,,,,,,FALSE,1,3,FALSE,0,,FALSE,0,,,,,,,,,
74,714,,,5,1,,,3,,,,,,,,,,,10,1,3,30,1,4,20,1,4,1,,,,,,,
74,714,,,5,1,,,3,,,,,,,,,,,10,1,3,30,1,4,20,1,4,1,,,,,,,
74,714,,,23,23,,,,,,,,,,,,,,FALSE,1,4,FALSE,0,,FALSE,0,,,,,,,,,
74,714,2,,7,3,,,4,,,,,,,,,,,10,1,4,20,1,4,FALSE,0,,,,,,,,,
74,714,2,,3,2,1,,,,,,,,,,,,,10,1,1,20,1,3,FALSE,0,,,,,,,,,
74,714,,,2,2,,,,,,,,,,,,,,FALSE,1,3,FALSE,0,,FALSE,0,,,,,,,,,
74,715,,happy dduk,3,3,,,,,,,,,,,,,,FALSE,1,1,FALSE,0,,FALSE,0,,,,,,,,,
74,715,,,4,,,,4,,,,,,,,,,,FALSE,0,,FALSE,1,2,FALSE,0,,,,,,,,,
74,715,,,1,,,,1,,,,,,,,,,,FALSE,0,,FALSE,1,2,FALSE,0,,,,,,,,,
74,716,,hair world,3,1,,,2,,,,,,,,,,,10,1,2,20,1,2,FALSE,0,,,,,,,,,
74,716,,,2,,,,2,,,,,,,,,,,FALSE,0,,FALSE,1,1,FALSE,0,,,,,,,,,
74,717,,have some,3,,,,3,,,,,,,,,,,FALSE,0,,FALSE,1,1,FALSE,0,,,,,,,,,
74,717,,,3,,,,3,,,,,,,,,,,FALSE,0,,FALSE,1,3,FALSE,0,,,,,,,,,
74,717,,,3,,,,3,,,,,,,,,,,FALSE,0,,FALSE,1,3,FALSE,0,,,,,,,,,
74,717,,,6,,,,6,,,,,,,,,,,FALSE,0,,FALSE,1,4,FALSE,0,,,,,,,,,
74,718,,spatel,1,,,,,1,5,spatel,,,,,,,,FALSE,1,1,FALSE,0,,FALSE,0,,,,,,,,,
74,718,,,6,1,,,4,1,1,sauna,,,,,,,,10,1,1,20,1,4,FALSE,0,,,,,,,,,
74,718,,,5,,,,4,1,5,spatel,,,,,,,,,,,,1,1,FALSE,0,,,,,,,,,
74,719,,myunoak,4,2,,,,,,,,,,,,,,10,1,1,FALSE,0,,20,1,3,2,,,,,,,
74,720,,mona lisa,4,1,,,2,1,1,mona lisa,,,,,,,,10,1,2,20,1,2,FALSE,0,,,,,,,,,
74,718,,,1,,,,1,,,,,,,,,,,FALSE,0,,FALSE,1,3,FALSE,0,,,,,,,,,
74,720,,,2,,,,2,,,,,,,,,,,FALSE,0,,FALSE,1,1,FALSE,0,,,,,,,,,
74,720,,,2,,,,1,1,1,mona lisa,,,,,,,,20,1,4,10,1,4,FALSE,0,,,,,,,,,
74,718,,,3,,,,,2,1,"systems, spa",1,2,healing,,,,,FALSE,1,4,FALSE,0,,FALSE,0,,,,,,,,,
74,721,,saeng ,6,4,1,,,,,,,,,,,,,30,1,4,20,1,2,10,1,1,1,,,,,,,
74,721,,saeng ,4,3,,,1,,,,,,,,,,,10,1,1,20,1,4,FALSE,0,,,,,,,,,
74,721,,,3,2,,,,1,1,best,,,,,,,,FALSE,1,1,FALSE,0,,FALSE,0,,,,,,,,,
74,722,,,4,2,,,2,,,,,,,,,,,20,1,3,10,1,3,FALSE,0,,,,,,,,,
74,722,,,6,5,,,,1,1,mink,,,,,,,,FALSE,1,1,FALSE,0,,FALSE,0,,,,,,,,,
74,720,,,6,,,,6,,,,,,,,,,,FALSE,0,,FALSE,1,4,FALSE,0,,,,,,,,,
74,720,,,1,,,,1,,,,,,,,,,,FALSE,0,,FALSE,1,1,FALSE,0,,,,,,,,,
74,720,,,3,2,,,,1,1,sauna,,,,,,,,FALSE,1,3,FALSE,0,,FALSE,0,,,,,,,,,
75,723,,international food court,3,,,,3,,,,,,,,,,,FALSE,0,,FALSE,1,2,FALSE,0,,,,,,,,,
75,723,,,5,,,,5,,,,,,,,,,,FALSE,0,,FALSE,1,1,FALSE,0,,,,,,,,,
75,723,,,5,,,,5,,,,,,,,,,,FALSE,0,,FALSE,1,1,FALSE,0,,,,,,,,,
75,724,,koreatown plaza,5,,,,5,,,,,,,,,,,FALSE,0,,FALSE,1,1,FALSE,0,,,,,,,,,
75,724,,,5,,,,5,,,,,,,,,,,FALSE,0,,FALSE,1,1,FALSE,0,,,,,,,,,
75,724,,,2,,,,2,,,,,,,,,,,FALSE,0,,FALSE,1,1,FALSE,0,,,,,,,,,
75,725,,rotex,3,,,,3,,,,,,,,,,,FALSE,0,,FALSE,1,1,FALSE,0,,,,,,,,,
75,725,,rotex,3,,,,3,,,,,,,,,,,FALSE,0,,FALSE,1,1,FALSE,0,,,,,,,,,
75,725,,rotex,3,,,,3,,,,,,,,,,,FALSE,0,,FALSE,1,3,FALSE,0,,,,,,,,,
75,726,,,6,,,,6,,,,,,,,,,,FALSE,0,,FALSE,1,1,FALSE,0,,,,,,,,,
75,726,,,7,,,,2,2,1,"shuttle, service",,,,,,,,20,1,3,10,1,3,30,1,3,,,3,,,,,
75,726,,,4,,,,4,,,,,,,,,,,FALSE,0,,FALSE,1,4,FALSE,0,,,,,,,,,
75,727,,western motors,8,,,,6,2,1,"rent, car",,,,,,,,10,1,1,20,1,3,FALSE,0,,,,,,,,,
75,727,,,2,1,,,,1,1,family,,,,,,,,FALSE,1,1,FALSE,0,,FALSE,0,,,,,,,,,
75,727,,,3,3,,,,,,,,,,,,,,FALSE,1,1,FALSE,0,,FALSE,0,,,,,,,,,
75,727,,,4,1,,,2,1,1,family,,,,,,,,10,1,1,20,1,2,FALSE,0,,,,,,,,,
75,727,,,3,,,,3,,,,,,,,,,,FALSE,0,,FALSE,1,2,FALSE,0,,,,,,,,,
75,728,,department store,2,1,,,1,,,,,,,,,,,20,1,1,10,1,1,FALSE,0,,,,,,,,,
75,728,,,2,2,,,,,,,,,,,,,,FALSE,1,3,FALSE,0,,FALSE,0,,,,,,,,,
75,728,,,3,2,,,1,,,,,,,,,,,10,1,1,20,1,3,FALSE,0,,,,,,,,,
75,728,,,20,20,,,,,,,,,,,,,,FALSE,1,4,FALSE,0,,FALSE,0,,,,,,,,,
75,728,,,2,1,,,1,,,,,,,,,,,20,1,1,10,1,1,FALSE,0,,,,,,,,,
75,728,,,2,1,,,1,,,,,,,,,,,20,1,2,10,1,2,FALSE,0,,,,,,,,,
75,729,1,,2,,,,2,,,,,,,,,,,FALSE,0,,FALSE,1,1,FALSE,0,,,,,,,,,
75,729,1,,12,,,,12,,,,,,,,,,,FALSE,0,,FALSE,1,2,FALSE,0,,,,,,,,,
75,723,,,2,,,,2,,,,,,,,,,,FALSE,0,,FALSE,1,2,FALSE,0,,,,,,,,,
75,723,,,2,,,,2,,,,,,,,,,,FALSE,0,,FALSE,1,2,FALSE,0,,,,,,,,,
75,723,,,2,,,,2,,,,,,,,,,,FALSE,0,,FALSE,1,2,FALSE,0,,,,,,,,,
